,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
12316,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
14141,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
10127,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
13412,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
10857,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
11222,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
9762,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
14142,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
13047,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
11587,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
12317,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
13777,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
12682,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
11952,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
10492,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-29,2022,9,29,13.6,,8.1,,10.9,,7.1,,0.0,,0.0,,,,M,,M
13048,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
14143,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
10858,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
13413,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
12318,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
10493,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
11953,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
13778,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
9763,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
11588,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
10128,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
11223,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
12683,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-30,2022,9,30,15.1,,6.7,,10.9,,7.1,,0.0,,0.0,,,,M,,M
12319,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
13049,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
14144,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
13779,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
10494,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
10859,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
10129,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
13414,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
11954,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
9764,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
11224,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
12684,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
11589,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-01,2022,10,1,17.3,,8.5,,12.9,,5.1,,0.0,,0.0,,,5.0,,63.0,
10860,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
11955,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
12320,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
12685,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
14145,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
11225,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
9765,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
10495,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
13050,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
13415,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
10130,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
13780,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
11590,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-02,2022,10,2,13.7,,7.8,,10.8,,7.2,,0.0,,0.0,,,4.0,,55.0,
13781,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
10861,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
10131,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
11226,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
9766,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
11956,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
12686,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
11591,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
13416,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
13051,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
12321,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
10496,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
14146,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-03,2022,10,3,14.0,,6.5,,10.3,,7.7,,0.0,,0.0,,,5.0,,35.0,
9767,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
12322,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
10862,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
13782,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
11957,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
13052,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
11227,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
14147,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
12687,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
10132,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
13417,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
10497,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
11592,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-04,2022,10,4,16.7,,6.4,,11.6,,6.4,,0.0,,0.0,,,,M,,M
10133,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
11958,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
10498,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
14148,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
12688,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
9768,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
13418,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
12323,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
11228,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
10863,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
13053,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
13783,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
11593,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-05,2022,10,5,20.2,,7.4,,13.8,,4.2,,0.0,,0.0,,,,M,,M
10134,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
10499,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
10864,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
13784,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
12689,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
14149,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
11959,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
11594,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
13419,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
11229,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
12324,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
9769,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
13054,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-06,2022,10,6,19.5,,13.3,,16.4,,1.6,,0.0,,0.0,,,31.0,,48.0,
11960,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
10135,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
9770,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
12325,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
13785,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
13055,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
10500,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
11230,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
13420,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
10865,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
12690,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
14150,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
11595,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-07,2022,10,7,15.2,,4.4,,9.8,,8.2,,0.0,,0.4,,,31.0,,58.0,
10866,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
10136,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
14151,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
13421,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
12691,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
13786,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
12326,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
11596,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
10501,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
9771,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
11961,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
11231,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
13056,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-08,2022,10,8,11.7,,4.0,,7.9,,10.1,,0.0,,0.0,,,28.0,,52.0,
14152,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
11597,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
11962,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
10867,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
11232,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
12327,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
9772,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
13057,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
13422,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
10137,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
12692,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
10502,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
13787,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-09,2022,10,9,16.1,,8.1,,12.1,,5.9,,0.0,,0.0,,,31.0,,42.0,
10138,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
11598,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
14153,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
10868,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
12693,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
11233,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
13788,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
11963,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
10503,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
9773,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
13423,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
12328,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
13058,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-10,2022,10,10,13.7,,7.1,,10.4,,7.6,,0.0,,0.0,,,15.0,,32.0,
10869,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-11,2022,10,11,17.3,,6.9,,12.1,,5.9,,0.0,,0.0,,,,M,,M
13424,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-11,2022,10,11,17.3,,6.9,,12.1,,5.9,,0.0,,0.0,,,,M,,M
10504,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-11,2022,10,11,17.3,,6.9,,12.1,,5.9,,0.0,,0.0,,,,M,,M
12694,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-11,2022,10,11,17.3,,6.9,,12.1,,5.9,,0.0,,0.0,,,,M,,M
9774,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-11,2022,10,11,17.3,,6.9,,12.1,,5.9,,0.0,,0.0,,,,M,,M
11599,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-10-11,2022,10,11,17.3,,6.9,,12.1,,5.9,,0.0,,0.0,,,,M,,M
